#chr	gene_cis_start	gene_cis_end	gene_id	TSS	end.x	gene_name	TADB_start	TADB_end	TADB_index	TADB_id
chr6	13152196	16280000	ENSG00000285639	14211185	14211186	AL133259.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13156461	16280000	ENSG00000238987	14156461	14156462	RNU7-133P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13210292	16280000	ENSG00000286281	14210292	14210293	AL353152.2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13229775	16280000	ENSG00000230631	14231569	14231570	AL353152.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13280127	16280000	ENSG00000226673	14285453	14285454	LINC01108	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13391094	16280000	ENSG00000237346	14393928	14393929	AL080313.2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13394325	16280000	ENSG00000234540	14394325	14394326	AL080313.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13431682	16280000	ENSG00000286277	14431682	14431683	AL009177.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13597514	16280000	ENSG00000229646	14599689	14599690	AL109914.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17148248	ENSG00000007944	16129085	16129086	MYLIP	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16522042	ENSG00000008083	15246068	15246069	JARID2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16663058	ENSG00000047579	15663057	15663058	DTNBP1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17295549	ENSG00000137198	16238586	16238587	GMPR	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16315026	ENSG00000201367	15314919	15314920	RNU6-522P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16324472	ENSG00000201519	15324471	15324472	RNU6-645P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000206960	14646534	14646535	RNU6-793P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17232330	ENSG00000207193	16232329	16232330	Y_RNA	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16935315	ENSG00000214027	15934781	15934782	ARPC3P5	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17172031	ENSG00000216364	16171605	16171606	MRPL42P2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000216754	15104129	15104130	AL050335.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17163762	ENSG00000217078	16163761	16163762	AL021407.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17108593	ENSG00000217585	16107621	16107622	MDH1P2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17161411	ENSG00000218073	16160925	16160926	AL021407.2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16999797	ENSG00000232947	15994943	15994944	LINC02543	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000234261	15090169	15090170	AL138720.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000235488	15248633	15248634	JARID2-AS1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000242989	15112967	15112968	RN7SL332P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17205120	ENSG00000251831	16205013	16205014	RNU6-1114P	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17141624	ENSG00000263712	16141555	16141556	MIR4639	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16280000	ENSG00000271888	15244999	15245000	AL136162.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17041614	ENSG00000274212	16041613	16041614	AL365265.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16522300	ENSG00000277411	15522299	15522300	5S_rRNA	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17264553	ENSG00000282024	16264552	16264553	AL009031.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	16559980	ENSG00000287626	15555779	15555780	AL021978.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	15299112	17761491	ENSG00000124788	16761490	16761491	ATXN1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	15761137	17762652	ENSG00000229931	16761137	16761138	ATXN1-AS1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	15764345	17766883	ENSG00000272341	16764345	16764346	AL137003.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	15901104	17952699	ENSG00000287347	16952698	16952699	AL133405.2	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	16015816	18034396	ENSG00000286631	17015816	17015817	AL133405.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	16092714	18108156	ENSG00000287359	17108155	17108156	AL138740.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	16102049	18520000	ENSG00000230873	17102049	17102050	STMND1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	16224243	18520000	ENSG00000287559	17281423	17281424	AL136305.1	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	16281360	18520000	ENSG00000112183	17281360	17281361	RBM24	12574226	17295549	TADB_524	chr6_12574226_17295549
chr6	13600000	17148248	ENSG00000007944	16129085	16129086	MYLIP	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16522042	ENSG00000008083	15246068	15246069	JARID2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16663058	ENSG00000047579	15663057	15663058	DTNBP1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17295549	ENSG00000137198	16238586	16238587	GMPR	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16315026	ENSG00000201367	15314919	15314920	RNU6-522P	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16324472	ENSG00000201519	15324471	15324472	RNU6-645P	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17232330	ENSG00000207193	16232329	16232330	Y_RNA	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16935315	ENSG00000214027	15934781	15934782	ARPC3P5	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17172031	ENSG00000216364	16171605	16171606	MRPL42P2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17163762	ENSG00000217078	16163761	16163762	AL021407.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17108593	ENSG00000217585	16107621	16107622	MDH1P2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17161411	ENSG00000218073	16160925	16160926	AL021407.2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16999797	ENSG00000232947	15994943	15994944	LINC02543	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16280000	ENSG00000235488	15248633	15248634	JARID2-AS1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17205120	ENSG00000251831	16205013	16205014	RNU6-1114P	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17141624	ENSG00000263712	16141555	16141556	MIR4639	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16280000	ENSG00000271888	15244999	15245000	AL136162.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17041614	ENSG00000274212	16041613	16041614	AL365265.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16522300	ENSG00000277411	15522299	15522300	5S_rRNA	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17264553	ENSG00000282024	16264552	16264553	AL009031.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	16559980	ENSG00000287626	15555779	15555780	AL021978.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	15299112	17761491	ENSG00000124788	16761490	16761491	ATXN1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	15761137	17762652	ENSG00000229931	16761137	16761138	ATXN1-AS1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	15764345	17766883	ENSG00000272341	16764345	16764346	AL137003.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	15901104	17952699	ENSG00000287347	16952698	16952699	AL133405.2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16015816	18034396	ENSG00000286631	17015816	17015817	AL133405.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16092714	18108156	ENSG00000287359	17108155	17108156	AL138740.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16102049	18520000	ENSG00000230873	17102049	17102050	STMND1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16224243	18520000	ENSG00000287559	17281423	17281424	AL136305.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16281360	18520000	ENSG00000112183	17281360	17281361	RBM24	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16381366	18520000	ENSG00000219314	17381366	17381367	AL034372.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16393504	18557790	ENSG00000112186	17393504	17393505	CAP2	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16530899	18531652	ENSG00000184612	17531651	17531652	RPL7P26	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16582033	18582305	ENSG00000218359	17582033	17582034	SUMO2P13	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16586899	18600191	ENSG00000286885	17600190	17600191	AL138824.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16600301	18611715	ENSG00000137414	17600301	17600302	FAM8A1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16615035	18706925	ENSG00000124789	17706924	17706925	NUP153	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16619532	18619634	ENSG00000206881	17619532	17619533	RNU6-190P	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16706256	18707344	ENSG00000272269	17706256	17706257	NUP153-AS1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16721786	18721903	ENSG00000201415	17721902	17721903	RNA5SP204	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16737458	18737556	ENSG00000201442	17737555	17737556	Y_RNA	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16759183	18987635	ENSG00000137177	17987634	17987635	KIF13A	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	16953571	18953930	ENSG00000220920	17953571	17953572	AL023807.1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	17120000	19122677	ENSG00000187566	18122676	18122677	NHLRC1	15238586	18131378	TADB_525	chr6_15238586_18131378
chr6	13600000	17148248	ENSG00000007944	16129085	16129086	MYLIP	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17295549	ENSG00000137198	16238586	16238587	GMPR	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17232330	ENSG00000207193	16232329	16232330	Y_RNA	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17172031	ENSG00000216364	16171605	16171606	MRPL42P2	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17163762	ENSG00000217078	16163761	16163762	AL021407.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17108593	ENSG00000217585	16107621	16107622	MDH1P2	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17161411	ENSG00000218073	16160925	16160926	AL021407.2	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17205120	ENSG00000251831	16205013	16205014	RNU6-1114P	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17141624	ENSG00000263712	16141555	16141556	MIR4639	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	13600000	17264553	ENSG00000282024	16264552	16264553	AL009031.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	15299112	17761491	ENSG00000124788	16761490	16761491	ATXN1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	15761137	17762652	ENSG00000229931	16761137	16761138	ATXN1-AS1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	15764345	17766883	ENSG00000272341	16764345	16764346	AL137003.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	15901104	17952699	ENSG00000287347	16952698	16952699	AL133405.2	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16015816	18034396	ENSG00000286631	17015816	17015817	AL133405.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16092714	18108156	ENSG00000287359	17108155	17108156	AL138740.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16102049	18520000	ENSG00000230873	17102049	17102050	STMND1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16224243	18520000	ENSG00000287559	17281423	17281424	AL136305.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16281360	18520000	ENSG00000112183	17281360	17281361	RBM24	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16381366	18520000	ENSG00000219314	17381366	17381367	AL034372.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16393504	18557790	ENSG00000112186	17393504	17393505	CAP2	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16530899	18531652	ENSG00000184612	17531651	17531652	RPL7P26	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16582033	18582305	ENSG00000218359	17582033	17582034	SUMO2P13	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16586899	18600191	ENSG00000286885	17600190	17600191	AL138824.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16600301	18611715	ENSG00000137414	17600301	17600302	FAM8A1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16615035	18706925	ENSG00000124789	17706924	17706925	NUP153	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16619532	18619634	ENSG00000206881	17619532	17619533	RNU6-190P	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16706256	18707344	ENSG00000272269	17706256	17706257	NUP153-AS1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16721786	18721903	ENSG00000201415	17721902	17721903	RNA5SP204	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16737458	18737556	ENSG00000201442	17737555	17737556	Y_RNA	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16759183	18987635	ENSG00000137177	17987634	17987635	KIF13A	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16953571	18953930	ENSG00000220920	17953571	17953572	AL023807.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000124795	18264547	18264548	DEK	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	19155077	ENSG00000137364	18155076	18155077	TPMT	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000137393	18387349	18387350	RNF144B	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	19223854	ENSG00000165097	18155328	18155329	KDM1B	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	19122677	ENSG00000187566	18122676	18122677	NHLRC1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000199715	18273265	18273266	Y_RNA	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000200681	18307078	18307079	RNU6-263P	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000217414	18365422	18365423	DDX18P3	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000218976	18368643	18368644	IMPDH1P9	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17120000	20560000	ENSG00000278102	18305044	18305045	AL138825.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17522734	20560000	ENSG00000283408	18522734	18522735	MIR548A1HG	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	17571783	20560000	ENSG00000207775	18571783	18571784	MIR548A1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	18143694	20560000	ENSG00000217379	19143694	19143695	AL589647.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	18240000	20560000	ENSG00000201523	19438282	19438283	RNA5SP205	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	18240000	20560000	ENSG00000218643	19348180	19348181	RPL5P20	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	18240000	20560000	ENSG00000231662	19321020	19321021	AL357052.1	16102049	19468870	TADB_526	chr6_16102049_19468870
chr6	16224243	18520000	ENSG00000287559	17281423	17281424	AL136305.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16281360	18520000	ENSG00000112183	17281360	17281361	RBM24	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16381366	18520000	ENSG00000219314	17381366	17381367	AL034372.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16393504	18557790	ENSG00000112186	17393504	17393505	CAP2	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16530899	18531652	ENSG00000184612	17531651	17531652	RPL7P26	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16582033	18582305	ENSG00000218359	17582033	17582034	SUMO2P13	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16586899	18600191	ENSG00000286885	17600190	17600191	AL138824.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16600301	18611715	ENSG00000137414	17600301	17600302	FAM8A1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16615035	18706925	ENSG00000124789	17706924	17706925	NUP153	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16619532	18619634	ENSG00000206881	17619532	17619533	RNU6-190P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16706256	18707344	ENSG00000272269	17706256	17706257	NUP153-AS1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16721786	18721903	ENSG00000201415	17721902	17721903	RNA5SP204	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16737458	18737556	ENSG00000201442	17737555	17737556	Y_RNA	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16759183	18987635	ENSG00000137177	17987634	17987635	KIF13A	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	16953571	18953930	ENSG00000220920	17953571	17953572	AL023807.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000124795	18264547	18264548	DEK	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	19155077	ENSG00000137364	18155076	18155077	TPMT	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000137393	18387349	18387350	RNF144B	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	19223854	ENSG00000165097	18155328	18155329	KDM1B	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	19122677	ENSG00000187566	18122676	18122677	NHLRC1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000199715	18273265	18273266	Y_RNA	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000200681	18307078	18307079	RNU6-263P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000217414	18365422	18365423	DDX18P3	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000218976	18368643	18368644	IMPDH1P9	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17120000	20560000	ENSG00000278102	18305044	18305045	AL138825.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17522734	20560000	ENSG00000283408	18522734	18522735	MIR548A1HG	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	17571783	20560000	ENSG00000207775	18571783	18571784	MIR548A1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18143694	20560000	ENSG00000217379	19143694	19143695	AL589647.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000112242	20401878	20401879	E2F3	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000145996	20534456	20534457	CDKAL1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000172197	20212468	20212469	MBOAT1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20842197	ENSG00000172201	19837369	19837370	ID4	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20642529	ENSG00000200957	19642528	19642529	RNU6-801P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20560000	ENSG00000201523	19438282	19438283	RNA5SP205	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000201683	20500174	20500175	Y_RNA	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20614036	ENSG00000214012	19612754	19612755	KRT18P38	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20638808	ENSG00000217314	19638807	19638808	UQCRFS1P3	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20560000	ENSG00000218643	19348180	19348181	RPL5P20	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000222431	20452472	20452473	RNU6-141P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000224707	20437820	20437821	E2F3-IT1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000227803	20212086	20212087	AL158198.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20839080	ENSG00000228412	19839079	19839080	LNC-LBCS	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	21042940	ENSG00000229700	20042939	20042940	AL008627.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20560000	ENSG00000231662	19321020	19321021	AL357052.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000240869	20421886	20421887	RN7SL128P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000286590	20321460	20321461	AL132775.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	20894214	ENSG00000287138	19892396	19892397	AL022726.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000287483	20334410	20334411	AL132775.2	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18240000	24480000	ENSG00000287614	20265719	20265720	AL158198.2	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	19722328	24480000	ENSG00000225832	20723654	20723655	AL035090.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	19756103	24480000	ENSG00000233848	20800693	20800694	AL513188.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	19993474	24480000	ENSG00000252046	20993567	20993568	RNU6-150P	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000124766	21593750	21593751	SOX4	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000219404	22214236	22214237	AL359694.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000220771	21602127	21602128	BOLA2P3	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000222515	22085543	22085544	RN7SKP240	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000227089	21355295	21355296	AL031767.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000231754	21523782	21523783	AL512380.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000260455	22147192	22147193	NBAT1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000272168	21664184	21664185	CASC15	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000280443	21822535	21822536	AL136313.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000280989	21521413	21521414	LINC00581	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000283480	21595592	21595593	AL512380.2	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000286368	21383199	21383200	AL031767.2	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	20080000	24480000	ENSG00000287404	21271131	21271132	AL451080.1	17223860	22232404	TADB_527	chr6_17223860_22232404
chr6	18143694	20560000	ENSG00000217379	19143694	19143695	AL589647.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000112242	20401878	20401879	E2F3	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000145996	20534456	20534457	CDKAL1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000172197	20212468	20212469	MBOAT1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20842197	ENSG00000172201	19837369	19837370	ID4	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20642529	ENSG00000200957	19642528	19642529	RNU6-801P	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20560000	ENSG00000201523	19438282	19438283	RNA5SP205	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000201683	20500174	20500175	Y_RNA	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20614036	ENSG00000214012	19612754	19612755	KRT18P38	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20638808	ENSG00000217314	19638807	19638808	UQCRFS1P3	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20560000	ENSG00000218643	19348180	19348181	RPL5P20	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000222431	20452472	20452473	RNU6-141P	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000224707	20437820	20437821	E2F3-IT1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000227803	20212086	20212087	AL158198.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20839080	ENSG00000228412	19839079	19839080	LNC-LBCS	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	21042940	ENSG00000229700	20042939	20042940	AL008627.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20560000	ENSG00000231662	19321020	19321021	AL357052.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000240869	20421886	20421887	RN7SL128P	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000286590	20321460	20321461	AL132775.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	20894214	ENSG00000287138	19892396	19892397	AL022726.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000287483	20334410	20334411	AL132775.2	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	18240000	24480000	ENSG00000287614	20265719	20265720	AL158198.2	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	19722328	24480000	ENSG00000225832	20723654	20723655	AL035090.1	19099684	25495205	TADB_528	chr6_19099684_25495205
chr6	19756103	24480000	ENSG00000233848	20800693	20800694	AL513188.1	19099684	25495205	TADB_528	chr6_19099684_25495205
